"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6365157","OXXO SUC 50LNC LINCOLN II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ABRAHAM LINCOLN","CALLE","VALLE DE ANÁHUAC","AVENIDA","LICENCIADO RAÚL RANGEL FRÍAS","CALLE","VALLE DORADO","4532",,,,,,"COLONIA","VILLA MITRAS",,,,"64170","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4110","030",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.72053657","-100.35960681","2010-07"
"6370812","OXXO SUC 50LNH LINA MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LIBRAMIENTO VIAL MONTERREY-VICTORIA","CALLE","SALVADOR DÍAZ MIRÓN","PRIVADA","MARINA SILVA RODRÍGUEZ","VIADUCTO","NINGUNO","0","SN",,,,,"COLONIA","CAMACHITO",,,,"67700","19","NUEVO LEÓN   ","033","Linares","0001","Linares","0557","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","24.8708131","-99.57721172","2010-07"
"6364667","OXXO SUC 50LNJ ALTAMISA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Luis Donaldo Colosio Murrieta","CARRETERA","Altamisa","CARRETERA","No Reelección","CARRETERA","Bosque de Chapultepec","311","A",,,"0",,"FRACCIONAMIENTO","BARRIO CHAPULTEPEC",,,,"64102","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","484A","022",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76376131","-100.40052951","2010-07"
"6364657","OXXO SUC 50LNK PROGRESO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Rafael Platón Sánchez","CALLE","Progreso","CALLE","Carvajal y de la Cueva","CALLE","Profesor Antonio Coello","1229","A",,,"0",,"COLONIA","TERMINAL",,,,"64580","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","4587","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68920527","-100.30079376","2014-12"
"6369287","OXXO SUC 50LNL LAS NOGALERAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","REPÚBLICA MEXICANA","CALLE","GREGORIO ZAMBRANO","CALLE","PEDRO MAÍZ","CALLE","VALENTÍN RIVERO","600",,,,,,"COLONIA","LA NOGALERA",,,,"66417","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1731","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76232319","-100.27328125","2010-07"
"6367726","OXXO SUC 50LNU LIBNORESTE II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LIBRAMIENTO NOROESTE DE MONTERREY","CALLE","CAMINO A SAN JOSÉ DE LOS SAUCES","CALLE","PASEO DE LA AMISTAD","AVENIDA","GASODUCTO","3700","A",,,,,"COLONIA","ARCO VIAL FOMERREY AGROPECUARIA",,,,"66084","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0787","010",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.82755541","-100.30461757","2014-12"
"6370625","OXXO SUC 50LNW ALEMANIA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Miguel Alemán","AVENIDA","MIGUEL ALEMÁN","OTRO (ESPECIFIQUE)","Ninguno","OTRO (ESPECIFIQUE)","NINGUNO","800",,,,"0",,"COLONIA","ZONA CENTRO",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0954","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76719699","-100.19138458","2010-07"
"6371493","OXXO SUC 50LOU CLOUTHIER MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Cuauhtémoc","CALLE","Manuel J. Clouthier","CALLE","Perimetral Oriente","CALLE","Manuel M. Diéguez","1280",,,,"0",,"COLONIA","RESIDENCIAL CUAUHTÉMOC",,,,"66144","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0827","031",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68538865","-100.44366372","2010-07"
"6371317","OXXO SUC 50LPI LOS PINOS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ACUEDUCTO","CALLE","LOS PINOS","CALLE","LOS PLUMBAGOS","CALLE","NINGUNO","3560",,,,,,"COLONIA","RESIDENCIAL DEL PASEO",,,,"64920","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2843","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.61944719","-100.29608141","2010-07"
"6370714","OXXO SUC 50LPX LA PAZ MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","DE LA PAZ","CALLE","ÁNGEL MARTÍNEZ VILLARREAL","CALLE","JUAN OGORMAN","PRIVADA","FRANCISCO ZÚÑIGA","0","SN",,,,,"COLONIA","BALCONES DE SAN MIGUEL",,,,"67114","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2455","041",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.71873288","-100.19648914","2010-07"
"6855089","OXXO SUC 50LQ2 NICOLAS BRAVO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","SANTO DOMINGO","AVENIDA","ZACATECAS","VIADUCTO","NINGUNO","CALLE","CERRO PEÑA COLORADA","100",,,,,,"COLONIA","NICOLAS BRAVO SECT 1",,,,"66410","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0076","038",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.75400259","-100.27412845","2020-04"
"6364672","OXXO SUC 50LQC CARACAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Junco de la Vega","CALLE","Nápoles","CALLE","Caracas","CALLE","Bogotá","190",,,,"0",,"COLONIA","ALTAVISTA SUR",,,,"64740","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","210A","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.64828742","-100.28535814","2014-12"
"6373634","OXXO SUC 50LQH ESTACION LINCOLN MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ABRAHAM LINCOLN","CALLE","ANTIGUOS EJIDATARIOS","CALLE","CAMINO DEL PASTIZAL","CALLE","TORNEROS","5797","A",,,,,"COLONIA","SAN BERNABE TOPO CHICO",,,,"64107","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","5068","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76814965","-100.41550443","2014-12"
"6370713","OXXO SUC 50LQS AVLA CONQUISTA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","AVENIDA DE LA CONQUISTA","CALLE","AVENIDA REAL DE PALMAS","CALLE","AVENIDA DE LA CONQUISTA","CALLE","BARÓN DE MORA","400",,,,,,"COLONIA","REAL DE PALMAS",,,,"65760","19","NUEVO LEÓN   ","025","General Zuazua","0284","Fraccionamiento Real Palmas","0381","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.89833815","-100.1676524","2010-07"
"6365244","OXXO SUC 50LRL LARRALDE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","LAS PUENTES","AVENIDA","CRISTINA LARRALDE DE TREVIÑO","CALLE","MONTE APENINOS","CALLE","CORDILLERA CANTÁBRICA","1000",,,,,,"COLONIA","LAS PUENTES TERCER SECTOR",,,,"66460","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0127","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.75061146","-100.26920225","2010-07"
"6781201","OXXO SUC 50LSF LOMAS PRIVADA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CUMBRES MADEIRA","VIADUCTO","NINGUNO","AVENIDA","LOMAS DE ORIENTE","CALLE","LOMAS NOGAL","401",,,,,,"COLONIA","LAS LOMAS",,,,"66024","19","NUEVO LEÓN   ","018","García","0212","Mitras Poniente","1031","022",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.76189704","-100.43415573","2017-03"
"6370821","OXXO SUC 50LSK ISSSTE LEON MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","José María Pino Suárez","OTRO (ESPECIFIQUE)","Juan Ignacio Ramón","OTRO (ESPECIFIQUE)","Mariano Matamoros","OTRO (ESPECIFIQUE)","Ignacio López Rayón","602",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1671","033",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67135234","-100.31996506","2010-07"
"6369247","OXXO SUC 50LST LA COSTA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","PASEO DE LAS AMÉRICAS","CALLE","MURALISTAS","CALLE","EL GRECO","CALLE","FRANCISCO GOYA Y LUCIENTES","2473",,,,,,"COLONIA","SUPERMANZANA 15 A MANZANA 3",,,,"67173","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","2084","032",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.64189748","-100.26842592","2010-07"
"6370743","OXXO SUC 50LSW VILLA LUIS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Los Pinos","AVENIDA","LOS PINOS","AVENIDA","Los Reales","PRIVADA","Villa de San Miguel","1400","A",,,"0",,"RESIDENCIAL","VILLA LUZ","CENTRO Y PLAZA COMERCIAL","LOS PINOS",,"66470","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","1163","044",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.72811553","-100.2411232","2010-07"
"6367070","OXXO SUC 50LSX LABASTIDA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Universidad Labastida","OTRO (ESPECIFIQUE)","Fray Bartolomé de las Casas","OTRO (ESPECIFIQUE)","Fray Tembleque","OTRO (ESPECIFIQUE)","Universidad","91",,,,"0",,"COLONIA","COLONIA MARAVILLAS",,,,"66458","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0184","042",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.74639288","-100.30254124","2011-03"
"6781044","OXXO SUC 50LTE CERRALVO CENTRO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","GALEANA","CALLE","JOSÉ MARÍA MORELOS","CALLE","VICENTE GUERRERO","CALLE","PADRE MIER","103",,,,,,"COLONIA","CIUDAD CERRALVO",,,,"65900","19","NUEVO LEÓN   ","011","Cerralvo","0001","Ciudad Cerralvo","016A","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","26.08989052","-99.6139907","2017-03"
"6705783","OXXO SUC 50LTX LA LUZ II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","DOCTOR ROMÁN DE LOS SANTOS","CALLE","LA LUZ","CALLE","FRANCISCO SARABIA","335",,,,,,"COLONIA","LA LUZ",,,,"67120","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0088","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.70312798","-100.24290646","2016-01"
"6851161","OXXO SUC 50LU5 ALFOMBRILLA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ALFOMBRILLA","CALLE","CARACOL","VIADUCTO","NINGUNO","PRIVADA","RESEDAD","1704",,,,,,"COLONIA","JARDIN DE LAS TORRES",,,,"64754","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","3659","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63888116","-100.30693801","2018-11"
"6370825","OXXO SUC 50LUD LONTANANZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Licenciado Benito Juárez","OTRO (ESPECIFIQUE)","Modesto Arreola","OTRO (ESPECIFIQUE)","Profesor José Silvestre Aramberri","OTRO (ESPECIFIQUE)","Vicente Guerrero","101",,,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1544","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67615102","-100.3142824","2010-07"
"6369289","OXXO SUC 50LUM LUIS MORA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","José María Luis Mora","OTRO (ESPECIFIQUE)","Democracia","OTRO (ESPECIFIQUE)","Vicente Guerrero","OTRO (ESPECIFIQUE)","Cristóbal Colón","1215",,,,"0",,"COLONIA","PUERTA DE HIERRO",,,,"64780","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1258","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68688554","-100.31216402","2010-07"
"6371867","OXXO SUC 50LUX LUX MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","ALFONSO REYES","AVENIDA","CRISANTEMOS","AVENIDA","TRES CAMINOS","AVENIDA","NINGUNO","207",,,,,,"COLONIA","CONTRY LUX",,,,"64860","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","210A","040",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.64041466","-100.28244731","2010-07"
"6781179","OXXO SUC 50LVB SAN ANGEL II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","BURÓCRATAS","CALLE","LICENCIADO RAÚL RANGEL FRÍAS","AVENIDA","GOBERNADORES","CALLE","GREGORIO SALINAS VARONA","4050",,,,,,"COLONIA","CUMBRES SEGUNDO SECTOR",,,,"66410","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0692","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.7074076","-100.36806992","2017-03"
"6370343","OXXO SUC 50LVS PABLO LIVAS II MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PABLO LIVAS","CALLE","ARTURO B DE LA GARZA","CALLE","NINGUNO","CALLE","NINGUNO","4640","A",,,,,"COLONIA","VALLE DE LA SILLA",,,,"67180","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1584","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66508255","-100.20853123","2010-07"
"6364459","OXXO SUC 50LXJ LIBRAMIENTO NORESTE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","LIBRAMIENTO NORESTE SALTILLO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","3701",,,,,,"COLONIA","ARCO VIAL FOMERREY AGROPECUARIA",,,,"66084","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0819","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.80303559","-100.27704743","2010-07"
"6370843","OXXO SUC 50LZY TOPILTZIN MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Topilitzín","CALLE","Sierra Madre","CALLE","Agustín Melgar","CALLE","Ninguno","300",,,,"0",,"COLONIA","PRADOS DE SAN JOSE",,,,"66129","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1312","042",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69100097","-100.42821089","2010-07"
"6846836","OXXO SUC 50M0L LAS HUERTAS MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","VIADUCTO","LAS HUERTAS","PRIVADA","DE LAS PARRAS","PRIVADA","1","PRIVADA",,"200",,,,"13",,"COLONIA","NINGUNO",,,,"66362","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0210","062",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.67851367","-100.45729868","2018-03"
"6851162","OXXO SUC 50M2T TERNIUM CHURUBUSCO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CHURUBUSCO","AVENIDA","ADOLFO RUÍZ CORTINES","CALLE","VÍA TAMPICO","AVENIDA","ANTONIO I. VILLARREAL","1000",,,,,,"COLONIA","SANTA FE",,,,"64540","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1116","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69935575","-100.26849562","2018-11"
"6850759","OXXO SUC 50M92 NVA LAS PUENTES MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","NUEVAS PUENTES","CALLE","PRIMERA","CALLE","MONTE ACONCAGUA","CALLE","MONTE EVEREST","800",,,,,,"COLONIA","RESIDENCIAL LAS ESTANCIAS",,,,"66612","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0850","050",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.79806462","-100.2567568","2018-11"
"6366193","OXXO SUC 50MAD MADERO MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","FRANCISCO I MADERO","AVENIDA","PLATON SANCHEZ","AVENIDA","NINGUNO","AVENIDA","NINGUNO","1260","ORIENTE",,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1563","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68255271","-100.30190062","2010-07"
"6370642","OXXO SUC 50MAE MARNE MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Humberto Lobo","CALLE","Río Amazonas","CALLE","Río Orinoco","CALLE","Río Támesis","522",,,,"0",,"COLONIA","DEL VALLE",,,,"66220","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","005A","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66496656","-100.38102607","2010-07"
"6371430","OXXO SUC 50MAI SANTA MARIA MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","Carretera a Reynosa","CALLE","Ninguno","CALLE","Riachuelo","CALLE","Sin Referencia","1110",,,,"0",,"COLONIA","JUAREZ",,,,"67256","19","NUEVO LEÓN   ","031","Juárez","0001","Ciudad Benito Juárez","0980","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65944052","-100.14559089","2010-07"
"6371312","OXXO SUC 50MAZ MACRO PLAZA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ESCOBEDO SUR","CALLE","ALLENDE","CALLE","MATAMOROS","CALLE","NINGUNO","608",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1690","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66984128","-100.31158171","2010-07"
"6847372","OXXO SUC 50MB3 AURORA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Humberto Junco Voigt","CALLE","JOSE MANUEL ESCRIVA","CALLE","Frida Kahlo","CALLE","Lázaro Cárdenas","107",,,,"0",,"COLONIA","DEL VALLE SECT ORIENTE",,,,"66269","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0365","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.65033966","-100.32899938","2018-03"
"6781144","OXXO SUC 50MBI PLINIO ORDONEZ MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PROFESOR PLINIO ORDOÑEZ","CALLE","PRIVADA SAN DIONISIO","CALLE","COOOPERATIVA DE LA VIVIENDA","CALLE","SANTA MARIA RIVIERA","203",,,,,,"FRACCIONAMIENTO","PRIVADAS DEL PONIENTE",,,,"66129","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","0390","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68867347","-100.43448188","2017-03"
"6371638","OXXO SUC 50MCE CERCADO II MTA","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","CARRETERA NACIONAL","CALLE","MANUEL G. RIVERO","CALLE","PORFIRIO DÍAZ","CALLE","PABLO MOYA","0","SN",,,,,"COLONIA","EL CERCADO",,,,"67320","19","NUEVO LEÓN   ","049","Santiago","0001","Santiago","0129","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.40529435","-100.13380256","2010-07"
"6371411","OXXO SUC 50MCP MISSOURI MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALZADA","San Pedro","CALLE","Río Guadalquivir","CALLE","Río Missouri","CALLE","Río Grijalva","501",,,,"0",,"COLONIA","FUENTES DEL VALLE",,,,"66220","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0083","028",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.66237897","-100.36816926","2010-07"
"6371189","OXXO SUC 50MCZ CALZADA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","FRANCISCO I MADERO","AVENIDA","THOMAS ALBA EDISON","AVENIDA","NINGUNO","AVENIDA","NINGUNO","2170",,,,,,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","146A","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68598708","-100.33324435","2010-07"
"6718361","OXXO SUC 50MDP GUADALAJARA MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","GUADALAJARA","CALLE","HERMOSILLO","CALLE","VALLE DE LOS ALAMOS","CALLE","NINGUNO","501",,,,,,"COLONIA","VALLE DE LOS ALAMOS",,,,"66633","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","226A","032",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.73046889","-100.18988894","2016-01"
"6367542","OXXO SUC 50MEB JORDAN MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","JORDAN","CALLE","GUADALUPE VICTORIA","CALLE","HUICHAPAN","CALLE","PACHUCA","1498",,,,,,"COLONIA","MITRAS CENTRO",,,,"64460","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1173","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69121814","-100.33948242","2010-07"
"6371494","OXXO SUC 50MET PERIMETRAL MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","Perimetral Sur","CALLE","15 Poniente","CALLE","Baja California","CALLE","Santa Lucía","700",,,,"0",,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"66360","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1295","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.69345145","-100.4563144","2010-07"
"6369319","OXXO SUC 50MEZ VILLAGOMEZ MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Francisco I. Madero","AVENIDA","José Trinidad Villagómez","AVENIDA","Amado Nervo","AVENIDA","José María Arteaga","870","1",,,"0",,"COLONIA","ZONA CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1493","032",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.68465187","-100.32088999","2010-07"
"6854822","OXXO SUC 50MGB PLAZALASILLAII MTY","CADENA COMERCIAL OXXO SA DE CV","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","Eugenio Garza Sada","CALLE","Lince","CALLE","Capricornio","CALLE","Draco","3755",,,,"0",,"COLONIA","CONTRY","CENTRO Y PLAZA COMERCIAL","PLAZA LA SILLA",,"64860","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2190","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","25.63580527","-100.28232489","2020-04"
